0
0
0
0
0
0
0
3503
39247
0
0
0
7
7
16587
47743
36087
36087
27876
91
7
7
49808
7
7
7
7
7
39247
0
84397
0
0
0
0
0
23438
85
6917
23569
0
23480
0
0
0
0
0
0
0
0
84397
4509
0
0
0
0
0
0
0
0
25575
25575
25570
25604
25600
25613
25602
25610
25615
19800
0
0
0
0
0
25575
